9.134039238464922716e-01,6.676462581288178377e-01,6.493758975255806698e-01,5.086888212199955905e-01,2.882248150097483363e-01,2.271983487105989630e-01,1.329333399930524351e+00,2.891486614509790054e-01,6.932355209392890849e-01,3.500021453597808585e-01,5.884311995750518554e-01,6.794903386163141379e-01,1.872863440398057910e-01,7.628235828035048183e-01,1.429261771858648666e+00,1.724308367679280973e+00,1.624613395463628374e+00,1.007657962162001430e+00,2.057831875488114193e-01,4.404909745112245423e-01,4.140018377995107191e-01,5.961029680177164503e-01,1.144571427465711499e+00,7.831564853927882597e-01,8.265866617609367584e-01,1.089031887238798069e+00,1.334544744433442176e+00,1.850364681672152622e+00,6.200387374254342499e-01,8.939042293157863917e-01
2.130449384523176448e-01,1.994753727484308847e-01,3.967127890600166684e-01,2.930760452701481333e-01,2.296664527781431542e-01,1.908407232738979498e-01,5.777881631546318703e-02,2.222584751965410998e-01,2.666361244839191569e-01,4.380429771734703492e-01,3.048240770781673326e-01,5.056663150167478582e-01,4.407770074969694640e-01,3.336318094081480723e-01,1.036550709944194515e-01,2.550327971729779430e-01,2.275064661533144073e-01,1.725898049575852189e-01,4.338569999085243878e-01,1.531331628678626877e-01,2.296125908453217068e-01,1.562036157198229969e-01,2.182104107208148180e-01,5.890012456116977546e-01,1.476772964384381048e-01,2.011496937963727083e-01,5.199543633851008706e-02,1.711202637101433277e-01,1.994270083785126546e-01,1.449347204980777348e-01
2.785110737940367232e-01,2.083008916789970966e-01,3.453719242747360085e-01,1.663645581023004416e-01,1.890558889922622776e-01,2.107760488184649839e-01,1.188262840792768948e-01,1.322717335996732857e-01,4.737964760379971274e-01,4.370765891922339663e-01,2.143356422994668331e-01,2.533346258794645922e-01,1.017423556069201040e-01,3.500498465220814315e-01,3.912963104085119825e-01,4.453671454410125241e-01,3.084202613598774345e-01,5.308107747794532649e-01,2.017216206098701170e-01,4.292854518781960560e-01,2.971840763640897221e-01,4.084325684555515923e-01,2.104833739213153310e-01,6.625103898011534820e-02,3.245229077552079233e-01,4.210548096279430608e-01,9.548188609901719914e-02,6.705978797315974294e-02,3.699503242166388706e-01,1.731560856504699430e-01
1.564903679143158755e+00,1.417108679444538444e+00,1.913950311157422313e+00,8.421405545302671491e-01,6.213501621142685227e-01,1.081430204114050220e+00,2.383261257034302305e-01,7.875121025711029343e-01,1.767475381397061396e+00,7.287312875385817401e-01,5.504436824873464307e-01,4.056064876875861147e-01,1.823112647858171842e+00,4.489809747488577307e-01,3.905914250552398048e-01,1.092311944495336862e+00,2.050536505553861133e+00,2.103421304474840436e+00,8.458937762555051032e-01,3.601592914014751234e-01,1.178370774090042206e+00,2.754821103753663514e-01,3.065150490545309192e-01,1.891730378862632067e+00,3.987437617917963806e-01,1.280315939541138315e+00,1.647071509409077761e+00,1.859326527960695197e-01,3.323619676678334911e-01,8.657275507519650581e-01
1.055562944602013858e-01,1.538105098281671579e-01,1.431751673857813711e-01,1.188775043256363739e-01,1.185467183088031312e-01,2.591469189005743967e-01,2.250388951033731322e-01,1.319424441328241882e-01,1.471501024466416729e-01,6.463469288241222022e-02,2.354032717639571726e-01,2.688969031272701593e-01,2.542284620788556326e-01,2.503626311658024295e-01,3.061266371183464507e-02,4.611591465412572671e-02,7.492884528920185083e-02,7.571552385844809718e-02,2.623331702868728077e-01,1.469012840193527070e-01,4.808969538704178925e-02,8.259144426549147600e-02,1.450495241201462948e-01,7.511488440635721853e-02,1.450519395436991876e-01,5.699657921547532369e-02,3.956009498453098849e-02,3.221387098840078345e-01,1.496825748303096948e-01,2.600641625387211664e-01
4.928551939124305448e-01,6.789387065940910571e-01,2.864827152295961188e-01,3.877602585181720851e-01,1.033946991001360560e+00,2.381827113683167019e-01,4.162195371410224998e-01,4.590664294057358319e-01,7.244721014254282832e-01,6.133064886532331172e-01,4.109460127404584995e-01,8.004030948840871185e-01,1.146273091641056840e-01,9.535355679510004734e-01,1.573618211091324104e-01,8.165641353256256618e-01,9.510827508298898003e-01,8.975785348289352372e-01,1.162934748540392915e+00,6.726225054981390672e-01,9.632703471677065421e-01,2.894251871461437919e-01,1.226622187781449685e-01,1.458745288978597066e-01,2.522327377554283157e-01,4.245258263706289115e-01,2.696684592193031027e-01,4.191568142648200990e-01,2.459157784873684527e-01,3.729274023444137387e-01
2.660813609967803139e-01,7.659328886179211926e-02,4.803526877437050424e-01,2.468272722517591278e-01,6.210866565563817332e-01,2.115812064213532517e-01,3.900359995753778786e-01,4.482658540596038410e-01,1.412447704954478966e-01,1.265633644434374372e-01,6.040617100975907705e-02,2.267299063975985740e-01,1.019138398121340883e-01,1.920919541330746438e-01,2.355935991265802332e-01,5.419839592291575414e-02,4.054133616439801191e-01,4.803089747169311807e-01,6.067946301597328951e-01,4.914686161280231169e-01,5.707764590434472041e-01,1.775490328594175327e-01,3.050380467551055408e-01,2.623445139403876025e-01,4.768770720640871374e-01,1.321087229491021975e-01,1.751666218997140478e-01,1.172349476562003778e-01,1.785552360900964641e-01,3.062760547324467342e-01
2.961315830805190785e+00,5.594524040160602230e-01,1.255980278510919534e+00,6.745466270294562250e-01,7.152414776217681514e-01,1.316339437530053891e+00,1.136173523251036155e+00,4.562163285208608587e-01,1.082568617530965005e+00,1.392120300276198375e+00,4.420752692394191441e-01,1.707828776497636758e+00,5.191288177035531248e-01,1.019973118857835592e+00,1.402367822035514910e+00,1.234626435077013973e+00,1.163395648480203937e+00,7.661626843186581937e-01,2.439664976407298180e+00,3.196608219598550793e+00,1.014030168582783942e+00,2.177426735243833456e+00,1.684914033717903381e+00,1.039347227137273899e+00,3.115838985273927109e-01,1.614673726510568841e+00,4.256831334823282242e-01,4.159298224773002595e-01,6.788824940796757135e-01,2.438748368911211273e+00
4.222093379369716848e-01,4.381224184844625946e-01,2.646709034767396052e-01,1.891775170441380161e-01,4.237533631163644537e-02,3.050488987802450480e-01,3.019546616002728445e-01,4.252936223448046116e-01,4.775063390091168619e-02,9.152810772200530021e-02,5.213286265437192674e-02,3.116386247965989287e-01,4.194644341512709235e-02,1.822238952317402350e-01,4.298174939497563518e-02,3.083210518645276843e-01,1.454810967123696674e-01,1.314400398246320101e-01,2.577236776280534825e-01,1.695653955150631387e-01,5.052639028871448029e-02,2.150188546227818909e-01,2.355035539549456269e-01,2.204349675939845654e-01,3.314634841316688729e-01,1.700910165901866333e-01,6.508456243932587981e-02,2.069259181819030624e-01,4.243840516800526652e-01,4.316671253015502141e-01
5.411561332015808468e-01,2.911487445733807466e-01,3.782533825382711767e-01,5.782147572068894181e-01,1.808465497029398406e-01,2.338080741949545849e-01,8.089565158038455328e-01,1.159936289828356060e+00,1.188663872668714205e+00,1.709996838232490934e-01,7.893099075660795494e-01,7.819664307038018958e-01,2.461176504531797649e-01,8.332981559739214283e-01,1.159663929515955205e+00,1.746699171240115034e-01,1.968658915489664429e-01,7.460391512897076582e-01,7.387134879048125047e-01,9.110941253784544669e-01,4.929203239345078535e-01,4.920105855358237745e-01,1.033662037430588487e+00,3.685780413639908049e-01,9.919975053298883960e-01,4.262510757206373069e-01,7.497236255960528784e-01,3.879307870294005922e-01,7.575973519318862648e-01,2.606369917560435456e-01
3.628517829528803418e-01,6.961905185309019695e-01,1.610643454772536121e+00,8.617401866766838392e-01,1.522693776258601250e+00,2.007326375233035698e+00,5.252413781272581295e-01,4.325374185328934584e-01,4.187692997114172977e-01,7.122458487706132546e-01,1.367396537998291084e+00,2.592581977320581599e-01,8.270248299538974779e-01,9.135913089941991583e-01,2.245833015879735051e+00,3.155679166722590301e-01,9.116669010434301779e-01,9.976803544177181848e-01,8.480054130154249803e-01,6.566149443383788586e-01,8.522404932901221919e-01,1.255999025736384445e+00,1.091175918112391896e+00,2.342740197892014820e+00,2.383851053654095775e+00,5.632705976214809063e-01,3.271419393408048770e-01,1.545999180750400104e+00,3.023937849775712450e-01,2.365539954861000105e+00
1.795305483427614979e-01,7.039420942372454082e-01,1.632497110676467689e-01,1.064143309986614605e-01,3.766287590100921845e-01,2.531346122436238799e-01,1.575229439296584599e-01,3.418043667456565071e-01,6.703716691420624763e-01,2.142206633274399141e-01,2.079658982756412977e-01,7.660718848624844535e-01,9.007708796473397339e-02,2.421996304639613684e-01,2.972803277092081475e-01,3.987856682663392105e-01,8.533225724698058345e-02,3.363803173915375089e-01,6.598608962709834325e-01,2.331239448010870297e-01,5.955878669852898710e-01,3.766726002511319726e-01,3.103557463778275904e-01,2.896481925581319006e-01,4.461544820910795517e-01,4.060357817721194640e-01,2.298085325773044363e-01,1.217529775978293122e-01,3.927159715500302406e-01,6.232593468362468414e-01
1.666090317063824711e-01,1.425639837336833693e-01,3.543666323532828483e-02,1.394780642796245307e-01,1.447124435191541325e-01,8.748475509564070107e-02,1.575443599104471015e-01,1.499510740065347902e-01,3.311123237266457853e-01,2.776113821593281794e-01,6.396141628394148848e-02,1.060469368520236960e-01,2.048733234927993807e-01,2.189922848320203785e-01,3.044966071829399712e-01,2.524635980620066888e-01,2.425133871274354758e-01,7.328805832477071347e-02,1.326587136250002019e-01,5.035178412570750356e-02,4.223541498817160594e-02,1.454211180835399131e-01,2.272109968108401434e-01,6.297329482093155795e-02,1.299567735809719904e-01,2.527892844342878309e-01,1.546728313228583895e-01,1.264706134982604147e-01,1.410675100116816350e-01,1.259517103545826355e-01
2.366571586903990498e-01,4.747453124601571650e-01,4.032417964120817433e-01,4.339118029688794342e-01,3.571050121530557897e-01,4.588390219982201312e-01,1.880571712296068843e-01,3.318251209652833267e-01,3.522256845515076562e-01,8.828132022113707178e-01,4.132662955207228039e-01,1.389279271257568005e-01,3.013828692398511921e-01,7.058808588688645358e-01,1.174503499269196338e-01,2.079202410026359804e-01,9.084776040076308901e-01,1.099842980480662119e-01,2.793733259793836354e-01,3.549918326674263991e-01,6.820180678276069886e-01,1.870184750378291183e-01,2.846633897258943335e-01,2.583126445219955936e-01,2.216816154461921096e-01,2.824344325345115592e-01,2.526921930036212238e-01,3.867449847868854040e-01,9.955224308753484186e-01,2.976601650981029468e-01
4.925021167518287696e-02,1.284591698056565534e-01,9.131354355837204007e-02,7.210860064117527446e-02,1.100264318403863378e-01,2.642150916860656618e-01,3.085479663110444748e-01,3.765885908746401112e-02,7.106810307484906497e-02,1.106851870298661833e-01,6.411451040049218064e-02,1.052982293929007468e-01,2.380666809269274820e-01,1.891332418133767623e-01,2.328346554552944980e-01,9.120687319155983130e-02,1.071316081090885608e-01,3.707566190885277363e-02,6.267578679358884464e-02,1.434281856972473290e-01,1.748038969509290719e-01,2.100617726668935481e-01,3.269958620144579053e-01,1.250844860622487287e-01,9.926270273643214570e-02,2.170686407924497519e-01,6.788340904337587800e-02,1.933091555415062113e-01,2.075405292843170435e-01,3.319986107733957081e-01
6.596625917298878372e-01,9.231813136410963461e-01,5.652791736699281921e-01,2.746120746476922170e-01,1.861776306259264047e-01,1.634536251761091463e-01,5.613986565887419955e-01,4.295429665473604608e-01,1.297719505105101867e-01,7.865646536388314347e-01,3.743297525001714754e-01,2.570197271076121726e-01,7.210689431713093178e-01,2.432903049375162996e-01,3.672801216145538117e-01,4.564950057763690339e-01,2.987235443210236041e-01,6.096518741686862697e-01,5.106674976354903528e-01,9.218479099428152079e-02,3.924573214042683111e-01,3.808462040970303497e-01,3.396172208330559550e-01,1.396673883350368628e-01,2.734194197824684203e-01,1.774671527661076664e-01,2.176506488507128634e-01,1.654920155553443462e-01,7.654319621863663325e-01,1.143604603071747133e-01
5.385547942720389503e-02,3.676806006255783910e-01,2.232586140811334829e-01,8.556449507256590203e-02,9.645284600187944979e-02,3.905370358551515930e-01,3.109630118980915015e-01,1.730266394881666558e-01,4.888655174602589137e-01,3.116985326614224450e-01,1.189768377664699034e-01,1.052328196205199740e-01,9.954986031472962127e-02,4.067463568328382739e-01,2.801671116705818365e-01,6.333311378305496453e-02,2.686694869066766356e-01,2.332456397626997413e-01,2.226848743781594253e-01,1.897882888793273604e-01,2.381074400038256933e-01,1.042393140773937438e-01,1.689679783877333918e-01,2.699282683626635926e-01,1.362814200029012768e-01,1.603099635842431814e-01,1.467294824770147554e-01,2.145366118387825871e-01,2.573030876593414562e-01,8.332340590413203629e-02
1.177849633876012048e+00,7.929772028101769177e-01,3.338919560250173113e-01,7.876822745912811508e-01,1.997708759674377554e-01,8.088052397768605850e-01,1.470053568922231879e-01,5.412804725573038267e-01,2.753523094579972685e-01,2.643379076823266227e-01,6.807143333165834864e-01,1.185120645622020463e+00,6.115820263309211802e-01,9.821106684455531699e-01,1.767933266670704551e-01,3.066910096579872347e-01,2.404634683234041503e-01,1.332728744306394431e+00,4.070644386356435662e-01,3.841331737458905660e-01,5.072270711670351373e-01,6.350363413295059267e-01,8.056126412381047208e-01,1.911374165819124116e-01,1.196119964638468813e+00,4.314632087384673853e-01,1.248565196855905501e+00,7.483834409278857791e-01,6.209930637461833491e-01,1.450400293029482091e-01
1.481194670974793626e-01,4.053587728161870407e-01,7.616199282593670850e-01,1.936414719220278247e-01,3.240173573929833739e-01,4.914141308915002115e-01,6.814527585255234499e-01,3.739329414675455210e-01,2.467298306244348760e-01,1.362725331775952176e-01,3.486918743041688140e-01,1.380459435690528092e-01,7.192957994426402157e-02,5.790368384419615211e-01,3.451004298624595346e-01,7.302874512067604462e-02,8.955889186634929944e-02,7.668253674479748316e-02,7.621270739587118204e-01,4.916633132796504602e-01,3.368807641628047134e-01,6.934563677995931874e-01,3.336972291302822691e-01,1.024493926787851950e-01,3.046182886312908678e-01,8.155467287366659213e-02,3.496642307610884903e-01,6.828721856822316250e-01,1.655820667119345946e-01,1.759630290924791562e-01
2.556430658124524857e+00,9.878477092925093128e-01,2.666095681298444653e+00,7.961116085856970725e-01,6.265098385708760542e-01,1.613801449737106042e+00,1.346613796322768231e+00,6.810483998072598411e-01,3.700518150081468227e-01,7.299743234197157982e-01,4.398646678302752244e-01,2.101602418468957456e+00,2.500322255016270034e+00,2.570103283786527637e+00,6.671358328425581741e-01,1.311446198751750503e+00,1.300079482074732118e+00,1.026134422673658619e+00,1.815422211162042609e+00,1.588039053849233495e+00,1.964050996167282959e+00,2.660898541004439011e+00,1.795038892463024505e+00,2.136616712648162331e+00,1.107952208584231268e+00,3.734460599185486784e-01,6.356823688030985853e-01,1.993938000580358416e+00,6.828263234158247208e-01,5.959896367268093798e-01
1.712796904552541244e-01,1.061736071296559697e-01,7.537952535928823528e-01,9.567081069912535263e-01,1.805448450634396518e-01,2.829267137075585081e-01,8.734620815818918693e-01,1.131644172944374693e+00,6.374407714867343921e-01,2.278630735188248713e-01,6.037621125055175897e-01,4.301461549799609485e-01,3.767109508158071884e-01,2.620907806585555666e-01,3.486151100725456975e-01,8.490255131727227900e-01,5.922615093170370271e-01,3.684727973229765530e-01,4.857432769858216481e-01,1.442434038760324333e-01,6.943455076807174553e-01,3.479858744323986453e-01,8.109209892897585314e-01,8.190569187900650361e-01,1.458664091315002298e-01,5.298507903529401375e-01,8.190224602123189479e-01,1.003365470214621968e+00,4.889768756972027730e-01,7.184267523844263259e-01
1.120645512813855271e+00,1.089887848972511453e+00,2.841913626199359388e-01,4.913865312405646946e-01,1.562058695250195250e-01,1.196280311578445499e+00,2.672017898309134165e-01,3.746826264724895106e-01,1.424815703545865064e+00,1.030888694973934872e+00,6.718647551622713987e-01,1.846880291378268091e-01,9.544652712722824228e-01,1.308393300623618360e+00,4.627507540681179421e-01,5.662519358871013209e-01,8.797892081448851487e-01,1.368530022788590816e+00,7.223377650488648216e-01,1.132895082249192553e+00,1.185179957962926078e+00,3.380902354468848792e-01,4.143654477599298946e-01,2.469425271515002518e-01,9.510310610371724982e-01,2.380985470578560192e-01,6.430713860536826365e-01,4.220034706760454335e-01,9.222753828862473302e-01,2.812358852247295871e-01
3.153696552438668421e-01,1.757094619233164901e-01,7.648383299538644153e-02,3.381423606108701629e-01,3.122822545933706118e-01,1.256694086046317438e-01,1.760271252459703895e-01,1.832199554782565631e-01,5.771789214929617939e-02,1.522509942670442484e-01,5.274367182029789797e-02,2.872435844237787861e-01,3.183430299682262765e-01,6.781451544677444265e-02,2.962963985309232662e-01,5.714064523626342929e-02,1.541275739719042415e-01,3.050626689326922936e-01,2.636124069047059426e-01,8.289627306195079814e-02,2.238599151792141084e-01,1.914875717460836901e-01,8.015095104459214748e-02,1.120764947976616854e-01,2.352893192897888286e-01,2.655434094238297016e-01,2.581347826094341769e-01,2.092282444958072085e-01,2.001630052205271570e-01,5.577021882843281181e-02
1.524007647999337856e+00,5.095843313087518034e-01,5.852419706109386333e-01,3.488464910280585363e-01,1.630118744091983540e+00,1.748600226383987266e-01,4.563801337796514201e-01,1.528981833617262698e+00,2.055973745662841579e-01,2.216174717364709779e-01,6.902256097831417359e-01,2.084398774255254438e-01,4.709193705130267360e-01,1.935143017426486922e-01,2.194391427753646095e-01,1.891017722097821374e-01,2.573809917386480905e-01,1.568851396834142875e+00,1.529194748095930700e+00,8.430763605671361960e-01,9.352764871655758760e-01,1.184783149850650474e+00,1.457385566977775770e-01,6.839923398363578766e-01,5.423786009077481429e-01,5.484576998018610983e-01,8.893787660189619304e-01,2.310294950777941336e-01,1.825481687961375554e-01,5.063159119438438438e-01
1.104155540899717930e-01,4.078741506093040980e-01,3.566557325006436963e-01,6.795349002683341855e-01,5.103800357914055619e-01,9.430072247548471065e-01,7.521127716449308442e-01,2.870853082428326819e-01,3.285299639371535574e-01,5.687004284784618058e-01,7.443490609188984086e-01,1.788497531885274439e-01,4.472259211987483218e-01,6.008607198280714323e-01,5.935065420648604206e-01,2.669691969841492263e-01,3.025253614247607747e-01,1.855702120040252090e-01,3.935959498436442106e-01,7.322052460700100296e-01,7.993304732139826507e-01,1.530374498920392679e-01,1.089146792204170877e-01,4.235675138049127542e-01,5.430333683969607028e-01,3.987934868033523594e-01,3.281798112454746841e-01,2.922244828444242604e-01,9.852758258281529846e-02,1.084078205848987009e-01
8.325936654133988535e-01,6.605798527334285630e-01,3.179222236147774550e-01,2.878646370618969108e-01,7.051706159243653627e-01,3.031636507195482610e-01,4.958364190877254662e-01,1.334560622531115737e-01,2.536593079027653630e-01,6.750747793239423311e-01,3.220166738145625041e-01,6.944725998188695515e-01,1.670330206034720544e-01,1.186118125121816913e+00,7.040470837969625695e-01,5.470657576953154022e-01,5.918961760654759541e-01,2.055823375331782277e-01,1.432929147758815192e-01,3.120690651752108247e-01,8.141967867977284445e-01,1.081351544063583248e+00,1.060107671597611656e+00,6.390798843655480788e-01,1.636201313960147230e-01,5.141183858572573318e-01,2.118823782853189730e-01,1.380951873372155414e-01,7.501101523298467910e-01,1.095879255284157194e+00
6.389345069100589303e-01,6.992502415361144807e-01,2.000514908936239233e-01,7.401768232568302075e-01,2.002412357430742862e-01,7.096494973392459826e-01,4.034043814915666548e-01,2.606932276662047299e-01,2.438438986808061648e-01,3.118719082425954192e-01,2.758138032257684280e-01,1.525145577598830959e-01,4.381162862086246390e-01,1.537210544195271866e-01,4.482725290559591014e-01,4.380400560710285829e-01,2.018472299292926875e-01,4.008871326854089312e-01,3.180317445490292716e-01,9.909856850171996911e-02,7.757407233015851666e-01,5.774120016813154566e-01,2.002731751437144547e-01,4.063751858123516025e-01,3.747881747883979320e-01,4.073947849035471358e-01,3.571942113857523027e-01,4.268849129864701331e-01,9.846018908203330033e-02,2.694988840481616910e-01
2.158368100130754752e-01,5.762050675749358364e-01,5.594748715562432029e-01,4.787669253852762652e-01,6.228995605864676710e-01,2.336572853825378826e-01,5.587713758110668394e-01,1.158559598895938514e+00,2.022194916711438917e-01,4.511586374115784115e-01,5.199624874038001332e-01,9.653882043145661784e-01,1.542922047962417831e-01,4.891125372051045583e-01,6.489021082649296668e-01,6.431100712668409436e-01,1.195026351554461908e+00,2.397732163946506290e-01,7.296876710778212871e-01,4.291038008632448997e-01,1.081386869526097083e+00,1.082828613366292769e+00,1.560267726567143853e-01,1.171925114816857461e+00,7.174690930014536727e-01,3.795304827015157367e-01,1.840198224002445870e-01,9.569291293755848304e-01,1.077679501883588964e+00,1.060726165643896879e+00
